"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","[LOW] Permissions Policy Header Not Set","OWASP ZAP","Mon May 25 18:36:59 UTC 2026","passed","Mon May 25 18:36:59 UTC 2026","","Alerts","",""
"","1","Informational Risk: 3","OWASP ZAP","Mon May 25 18:36:59 UTC 2026","passed","Mon May 25 18:36:59 UTC 2026","","By Risk Level","",""
"","1","[FAIL] Eliminate render-blocking resources","Lighthouse","Mon May 25 18:37:52 UTC 2026","failed","Mon May 25 18:37:52 UTC 2026","","Failed Audits","",""
"","1","[FAIL] First Contentful Paint","Lighthouse","Mon May 25 18:37:52 UTC 2026","failed","Mon May 25 18:37:52 UTC 2026","","Failed Audits","",""
"","1","Accessibility: 100%","Lighthouse","Mon May 25 18:37:52 UTC 2026","passed","Mon May 25 18:37:52 UTC 2026","","Scores","",""
"","1","DAST Scan: No critical findings","OWASP ZAP","Mon May 25 18:36:59 UTC 2026","passed","Mon May 25 18:36:59 UTC 2026","","Summary","",""
"","1","[FAIL] Max Potential First Input Delay","Lighthouse","Mon May 25 18:37:52 UTC 2026","failed","Mon May 25 18:37:52 UTC 2026","","Failed Audits","",""
"","1","Medium Risk: 0","OWASP ZAP","Mon May 25 18:36:59 UTC 2026","passed","Mon May 25 18:36:59 UTC 2026","","By Risk Level","",""
"","1","[FAIL] Network dependency tree","Lighthouse","Mon May 25 18:37:52 UTC 2026","failed","Mon May 25 18:37:52 UTC 2026","","Failed Audits","",""
"","1","Performance: 76%","Lighthouse","Mon May 25 18:37:52 UTC 2026","passed","Mon May 25 18:37:52 UTC 2026","","Scores","",""
"","1","SEO: 100%","Lighthouse","Mon May 25 18:37:52 UTC 2026","passed","Mon May 25 18:37:52 UTC 2026","","Scores","",""
"","1","High Risk: 0","OWASP ZAP","Mon May 25 18:36:59 UTC 2026","passed","Mon May 25 18:36:59 UTC 2026","","By Risk Level","",""
"","1","Low Risk: 3","OWASP ZAP","Mon May 25 18:36:59 UTC 2026","passed","Mon May 25 18:36:59 UTC 2026","","By Risk Level","",""
"","1","[INFORMATIONAL] Storable but Non-Cacheable Content","OWASP ZAP","Mon May 25 18:36:59 UTC 2026","passed","Mon May 25 18:36:59 UTC 2026","","Alerts","",""
"","1","CodeQL: Not run","Security Dashboard","Mon May 25 18:38:15 UTC 2026","broken","Mon May 25 18:38:15 UTC 2026","","Tool Status","",""
"","1","Best Practices: 100%","Lighthouse","Mon May 25 18:37:52 UTC 2026","passed","Mon May 25 18:37:52 UTC 2026","","Scores","",""
"","1","[LOW] Timestamp Disclosure - Unix","OWASP ZAP","Mon May 25 18:36:59 UTC 2026","passed","Mon May 25 18:36:59 UTC 2026","","Alerts","",""
"","1","Security Posture: Clean","Security Dashboard","Mon May 25 18:38:15 UTC 2026","passed","Mon May 25 18:38:15 UTC 2026","","Overview","",""
"","1","[FAIL] Reduce unused CSS","Lighthouse","Mon May 25 18:37:52 UTC 2026","failed","Mon May 25 18:37:52 UTC 2026","","Failed Audits","",""
"","1","[FAIL] Reduce unused JavaScript","Lighthouse","Mon May 25 18:37:52 UTC 2026","failed","Mon May 25 18:37:52 UTC 2026","","Failed Audits","",""
"","1","[LOW] Cross-Origin-Embedder-Policy Header Missing or Invalid","OWASP ZAP","Mon May 25 18:36:59 UTC 2026","passed","Mon May 25 18:36:59 UTC 2026","","Alerts","",""
"","1","npm audit: Not run","Security Dashboard","Mon May 25 18:38:15 UTC 2026","broken","Mon May 25 18:38:15 UTC 2026","","Tool Status","",""
"","1","[FAIL] Render blocking requests","Lighthouse","Mon May 25 18:37:52 UTC 2026","failed","Mon May 25 18:37:52 UTC 2026","","Failed Audits","",""
"","1","[FAIL] Largest Contentful Paint element","Lighthouse","Mon May 25 18:37:52 UTC 2026","failed","Mon May 25 18:37:52 UTC 2026","","Failed Audits","",""
"","1","OWASP ZAP: Clean","Security Dashboard","Mon May 25 18:38:15 UTC 2026","passed","Mon May 25 18:38:15 UTC 2026","","Tool Status","",""
"","1","[INFORMATIONAL] Modern Web Application","OWASP ZAP","Mon May 25 18:36:59 UTC 2026","passed","Mon May 25 18:36:59 UTC 2026","","Alerts","",""
"","1","SonarCloud: Not run","Security Dashboard","Mon May 25 18:38:15 UTC 2026","broken","Mon May 25 18:38:15 UTC 2026","","Tool Status","",""
"","1","Lighthouse Audit: All categories passed","Lighthouse","Mon May 25 18:37:52 UTC 2026","passed","Mon May 25 18:37:52 UTC 2026","","Summary","",""
"","1","Gitleaks: Not run","Security Dashboard","Mon May 25 18:38:15 UTC 2026","broken","Mon May 25 18:38:15 UTC 2026","","Tool Status","",""
"","1","[FAIL] Minimize main-thread work","Lighthouse","Mon May 25 18:37:52 UTC 2026","failed","Mon May 25 18:37:52 UTC 2026","","Failed Audits","",""
